,GLC_BATCH_mu=0.58_S,LB_BATCH_mu=1.9_S,GLYC+AA_BATCH_mu=1.27_S,ACE_BATCH_mu=0.3_S,FUM_BATCH_mu=0.42_S,GAM_BATCH_mu=0.46_S,GLYC_BATCH_mu=0.47_S,PYR_BATCH_mu=0.40_S,GLC_CHEM_mu=0.50_S,GLC_CHEM_mu=0.35_S,GLC_CHEM_mu=0.20_S,GLC_CHEM_mu=0.12_S,GLC_STATIONARY1d_mu=-0.01_S,GLC_STATIONARY3d_mu=-0.01_S,GLC+SALTS_BATCH_mu=0.55_S,GLC@42deg_BATCH_mu=0.66_S,GLC@pH6_BATCH_mu=0.63_S,XYL_BATCH_mu=0.55_S,MAN_BATCH_mu=0.47_S,GAL_BATCH_mu=0.26_S,SUCC_BATCH_mu=0.44_S,FRU_BATCH_mu=0.65_S,LB_BATCH_mu=1.78_S,GLC_BATCH_mu=0.67_S,LB_BATCH_mu=2.3_S,GLC_BATCH_mu=1.03_S
b3308,45112.4202,148941.723,96292.3584,15319.494999999997,24509.476,27264.8335,29986.2948,19661.512499999997,28245.456000000002,15763.908,10810.4568,7692.843499999999,15325.0218,12452.5998,30186.226,39092.8171,36328.1394,38082.856,29803.976400000003,15833.7615,30239.586600000002,46982.718400000005,139699.98640000002,50324.325000000004,203635.95820000002,82170.9756
b1049,119.8338,220.1385,229.78560000000002,49.12799999999999,63.4365,79.779,56.298,96.47500000000001,168.399,120.588,96.9488,86.3835,72.13860000000001,73.92060000000001,48.3,112.2119,120.8634,103.88,92.07000000000001,44.8551,105.92190000000001,108.0844,63.6636,45.555,78.69800000000001,72.747
b3519,15.8188,7.396,,0.1495,5.6134,4.3623,6.1644000000000005,2.475,1.7415000000000003,3.516,0.2184,0.475,0.81,3.6612,11.2,10.6833,10.3782,,,1.9092000000000002,2.1285,,,,,
b1208,264.049,345.8705,366.79679999999996,181.76899999999998,239.5601,227.40290000000002,290.2812,237.13750000000002,202.3785,153.72,117.52000000000001,87.99849999999999,134.055,149.04000000000002,211.39999999999998,329.141,315.88829999999996,111.71999999999998,205.98600000000002,133.16670000000002,219.2355,235.5864,304.4956,272.265,430.3102,427.1187
b2746,2110.1342,10518.939499999999,9112.992,1344.5915,1559.8648,1566.5897,2045.1288,1533.1625,1968.8265000000004,1463.436,1129.4712,941.697,1117.314,1331.8668,2446.892,2142.2922,2348.2515,2298.254,2181.7224,1256.5422,2183.6604,2368.518,3349.282,1374.09,3862.4150000000004,2048.2617
b2515,838.0840000000001,2084.339,1607.1936,410.50399999999996,485.394,539.4973,600.3756,499.675,442.908,360.372,270.6496,213.541,237.86460000000002,79.5258,432.25,775.1576,469.60619999999994,588.2099999999999,409.92600000000004,246.6087,414.56730000000005,582.3504,2787.1004000000003,1155.405,2840.1912,1665.8178
b0029,318.6622,924.1344999999999,773.376,136.78099999999998,198.5264,176.2212,273.108,224.78750000000002,193.6035,147.85199999999998,88.06720000000001,58.519999999999996,18.273600000000002,109.6092,145.73999999999998,223.0083,205.91760000000002,214.81599999999997,189.75,102.3309,173.5824,280.756,1250.1640000000002,330.33,1617.2766000000001,724.2132
b0050,18.46,35.6255,21.7728,22.586,15.519400000000001,25.6498,18.018,19.975,14.485500000000002,18.864,18.1584,13.014999999999999,34.7814,31.5738,42.391999999999996,28.608,83.202,25.927999999999997,27.0204,19.9467,14.964,15.3032,2.2048,0.015,20.034200000000002,14.0715
b0755,17119.5626,38253.875,29802.7008,11937.598,13495.477200000001,16312.0938,14381.3868,11645.3,12112.74,10463.016,8608.5272,7594.623,22401.1656,24183.408600000002,29312.163999999997,24586.0877,34950.72,20756.582,13641.408,10062.6051,12289.236600000002,16298.736799999999,28127.5452,16359.810000000001,31140.319,21819.0555
b0163,2424.7493999999997,3177.6569999999997,3674.9952,2235.0595,3101.0479,2888.4976,3350.8596000000002,2726.05,2972.889,2771.2679999999996,2408.8271999999997,2220.9764999999998,4084.0686000000005,3622.4334000000003,4794.664,5209.4125,4948.990199999999,3419.99,2908.554,2414.0169,2558.5344,3096.6632,3000.8812000000003,1747.98,1729.4158,1751.769
b3414,5329.757,14240.223999999998,12126.0672,2524.1694999999995,3474.9231999999997,5037.1727,4378.3476,3710.0375000000004,3835.2690000000002,2801.4959999999996,1641.0784,1219.458,4490.7534000000005,3458.295,9377.228,7536.643499999999,9479.0598,6571.865999999999,4024.7196000000004,2474.9448,3823.5987000000005,6031.5476,11914.8876,5071.005,12351.662,8071.7133
b4180,668.9051999999999,1596.1815,1063.2192,246.74399999999997,342.8111,396.9431,535.3656,418.08750000000003,354.6315,261.66,200.0752,154.546,301.9356,212.10660000000001,478.772,635.2316999999999,395.9151,405.538,370.31280000000004,225.16350000000003,250.49220000000003,473.9552,1127.2252,570.96,2221.6816000000003,1436.1072000000001
b0222,4785.7408,10159.416500000001,9998.2656,3746.1365,5278.1708,5172.5743,5232.7308,5812.1,5819.9310000000005,4941.8279999999995,4019.6624,2844.775,3196.1142000000004,3048.8724,5525.856,5355.5666,5336.9967,5463.696,5872.4424,3546.6498,4916.0223,5573.1176,8746.0176,3864.0,6322.3052,4797.1248
b0200,448.507,637.7545,558.9312,314.14549999999997,287.47720000000004,381.0659,367.34280000000007,312.125,379.242,297.18,220.0952,162.82999999999998,265.6962,288.24660000000006,745.836,401.68909999999994,687.7836,499.25399999999996,292.4592,274.33650000000006,282.01980000000003,470.89160000000004,584.2084,429.67499999999995,540.6182000000001,356.6904
b1492,87.7986,188.27549999999997,112.45439999999999,160.632,62.02680000000001,141.91230000000002,41.870400000000004,39.6,87.6825,83.07600000000001,65.8528,70.053,2526.3576000000003,2573.6616000000004,89.278,47.6353,1878.3807,21.994,10.1508,19.869,18.5502,16.1172,,,,
b2845,0.014199999999999999,0.043,0.0384,0.0115,0.012700000000000001,0.0131,0.013200000000000002,0.0125,0.013500000000000002,0.012,0.010400000000000001,0.0095,0.016200000000000003,1.0368000000000002,0.013999999999999999,0.0298,0.0147,0.5599999999999999,0.013200000000000002,0.0111,0.0129,0.0296,15.603200000000001,0.015,10.6384,0.2124
b3195,97.27,192.253,122.53439999999999,42.412,51.5239,44.0553,70.27680000000001,71.72500000000001,55.471500000000006,45.54,30.378400000000003,27.093999999999998,32.772600000000004,25.515,40.55799999999999,112.83770000000001,39.1755,52.052,28.0764,45.60990000000001,56.7471,54.0052,216.6004,85.53,177.05960000000002,81.3492
b3352,79.52,293.862,197.8944,39.8015,67.94500000000001,78.92750000000001,65.64359999999999,56.550000000000004,104.571,59.532,46.4776,36.309,28.188,33.485400000000006,47.06799999999999,130.31539999999998,54.2136,57.736,51.796800000000005,21.600600000000004,39.680400000000006,75.9536,238.22440000000003,60.81,409.1206,191.9388
b3156,891.547,2515.457,1478.9568,716.2085,889.2031999999999,849.8494000000001,927.1152000000001,1045.7250000000001,793.5975000000001,696.9599999999999,693.7424,732.8299999999999,678.8124,648.4698000000001,969.822,690.4958,754.0659,860.566,1205.6088000000002,823.8975,718.7622,861.1676,1989.2596,692.4000000000001,2064.0676000000003,942.7728
b2817,0.014199999999999999,1.763,10.675199999999998,0.0805,0.025400000000000002,0.0131,0.013200000000000002,0.0375,0.135,0.012,0.010400000000000001,0.056999999999999995,0.0,0.0,0.013999999999999999,0.0149,0.0147,0.013999999999999999,0.013200000000000002,0.0111,0.0129,0.0148,20.585200000000004,3.99,41.0058,12.4077
b1342,12.595399999999998,64.715,28.608,13.3745,15.290799999999999,22.925,22.4796,8.1125,28.269000000000002,21.384,18.6784,14.3925,42.6222,36.9684,28.195999999999998,42.912,47.2899,28.168,15.8664,14.052600000000002,12.9129,28.49,,,,
b2475,179.4312,212.3985,190.4064,112.03299999999999,132.6515,221.25900000000001,179.9424,126.8625,169.3035,130.248,115.15920000000001,99.60749999999999,139.4658,363.39840000000004,309.14799999999997,225.57109999999997,233.6271,202.804,94.512,155.6664,123.8529,118.04480000000001,186.15720000000002,117.52499999999999,296.8506,209.4441
b1382,118.1156,223.4065,228.7104,52.497499999999995,93.70060000000001,129.69,115.4208,97.875,95.58,75.972,52.1144,49.799,98.80380000000001,75.4758,183.35799999999998,109.217,196.0245,137.914,100.06920000000001,75.0471,107.0184,214.6296,125.8644,82.635,169.86560000000003,85.5087
b1431,2086.9598,2760.8149999999996,2247.0528,1513.2389999999998,2688.4884,3098.5037,2828.7203999999997,1622.075,2072.52,2341.128,2200.0679999999998,2278.252,3400.0560000000005,3863.4084000000007,2448.6,2074.8846,3817.0461,1793.358,2620.86,3470.8479,2392.5501,2201.0708,860.9956000000001,611.4749999999999,585.8096,548.5229999999999
b1446,539.4722,1146.9175,777.4079999999999,261.878,292.9128,318.31690000000003,363.6072,288.025,311.5665,228.408,184.9328,147.2785,78.05160000000001,383.04900000000004,1015.63,1024.7475,1151.0247,641.956,324.4956,235.97490000000002,297.80940000000004,537.0624,608.1220000000001,410.64,681.8386,337.4151
b1518,5.5238,5.6114999999999995,2.592,9.591,35.979099999999995,1.965,4.4748,2.8625,4.023000000000001,3.024,12.7192,20.415499999999998,2.5758,9.6552,3.122,9.238,27.150899999999996,11.451999999999998,2.442,14.796300000000002,8.901000000000002,14.104399999999998,,,,
b1541,25.2192,27.7995,15.3216,17.790499999999998,17.5641,21.3923,15.4176,19.475,18.252,26.028000000000002,23.524800000000003,19.940499999999997,15.6492,11.9556,39.326,49.6021,76.7781,27.72,25.3704,35.9751,20.8851,8.4508,86.7928,56.58,22.933600000000002,16.6911
b1625,65.37679999999999,419.61549999999994,131.8656,20.0445,40.1828,52.3476,45.9228,42.074999999999996,31.374,20.736,15.662400000000002,9.937000000000001,8.262,18.2412,55.426,52.6268,167.9769,42.14,35.0724,14.541,28.805699999999998,51.666799999999995,384.462,97.185,774.99,172.6458
b1685,808.3208,582.8865,338.6112,620.4019999999999,387.5913,477.6784,264.2112,312.1875,289.53450000000004,227.26799999999997,212.628,156.845,451.413,413.4726,3240.188,102.21399999999998,2773.5519,1120.2099999999998,445.64520000000005,239.2494,297.5772,372.3532,67.628,168.51,37.1908,88.6593
b1724,176.861,31.540499999999998,69.75359999999999,272.688,227.2538,115.5944,121.11,115.8625,282.6225,289.764,444.756,505.58050000000003,3.078,22.6152,71.876,68.1675,68.26679999999999,43.722,66.51480000000001,55.10040000000001,30.2634,41.4844,68.4972,177.585,22.846400000000003,250.49040000000002
b1787,622.3291999999999,1207.311,919.6416,466.371,484.61929999999995,394.3886,511.31520000000006,485.45000000000005,803.412,550.248,387.2752,289.5505,73.4184,48.2598,1340.262,708.7632,808.9851000000001,775.74,381.6648,374.7138,359.5101,624.0124,665.9344000000001,613.26,504.32120000000003,346.7076
b1797,2.6412,15.48,4.0512,2.7715,4.0132,2.8689,3.6036,3.5875000000000004,1.269,2.148,1.9864,1.71,4.2606,46.737,105.46199999999999,1.5496,110.79390000000001,11.634,2.7720000000000002,1.8426,3.2895,2.3088,,,,
b1810,10.5932,62.608,56.2752,8.038499999999999,25.8699,37.7804,20.209200000000003,6.5375000000000005,13.5,12.504,9.5888,4.7025,0.5832,3.0294000000000003,11.396,4.5743,26.7981,3.6399999999999997,10.56,4.773000000000001,8.359200000000001,7.1484,16.9388,4.89,14.693200000000001,2.6904
b1793,9.073799999999999,2.8810000000000002,,1.8974999999999997,10.401299999999999,18.9557,4.936800000000001,0.0375,1.6875,0.0,0.0,0.0,16.2486,0.0,2.1559999999999997,0.0,4.4688,,,2.5197000000000003,0.0,,,,,
b1825,625.794,752.9945,690.2592,39.007999999999996,91.3257,164.4574,139.1148,85.35,116.127,18.887999999999998,12.3968,10.820500000000001,7.6464,2.349,345.09999999999997,288.1213,172.9308,344.26,111.40800000000002,40.392900000000004,148.6209,398.046,873.0372000000001,718.77,1334.2254,1101.0816
b1836,1943.9515999999999,1650.1895,3209.8367999999996,4087.8934999999997,2932.4427000000005,2955.2159,2352.7944,2506.0125,1962.36,2278.944,1910.3344,2231.835,1185.7590000000002,1286.5392,6462.89,1785.7799,9523.7625,2777.6699999999996,2416.8012000000003,2283.9582,1757.5476,2181.5052,11.342,128.595,0.3924,16.018500000000003
b1839,1977.9180000000001,3266.882,2026.3872000000001,564.788,554.9646,598.4473,792.5016,829.1500000000001,575.9505,301.99199999999996,238.4512,189.82899999999998,459.25380000000007,1273.3200000000002,2147.292,2093.7629,1880.2916999999998,756.7699999999999,610.7112000000001,328.84860000000003,647.5026,1167.0688,3087.992,1979.2350000000001,2781.5928000000004,2487.6996
b1957,31.694399999999998,7.7615,,23.666999999999994,37.7698,12.143699999999999,37.5144,4.425,16.254,15.312,22.6304,5.3865,0.048600000000000004,3.9528000000000003,0.952,15.6599,33.5601,,,4.8285,7.869,,,,,
b1953,117.505,266.084,99.9744,91.356,104.68610000000001,110.59020000000001,104.39880000000001,53.675,101.79000000000002,102.89999999999999,84.07360000000001,155.47699999999998,1441.9134000000001,1338.2172,333.452,250.37959999999998,255.2067,151.07399999999998,101.112,100.33290000000001,135.0888,88.84440000000001,17.7232,5.5649999999999995,5.929600000000001,6.814500000000001
b2105,701.3237999999999,272.72749999999996,637.7088,385.871,508.9652,516.926,519.3936,543.375,350.109,314.76,266.9576,229.026,544.3524,680.9184,781.4239999999999,717.435,699.3819,472.17799999999994,382.64160000000004,313.56390000000005,375.04170000000005,331.2832,182.7652,632.385,199.31740000000002,761.3655
b2107,631.1048,1898.1275,1165.2479999999998,420.164,527.2024,640.3018,577.1304,579.7875,570.9015,418.044,367.4528,270.8735,854.5176000000001,668.0394,846.65,998.9854,1151.7303,617.3439999999999,486.80280000000005,434.3430000000001,506.51849999999996,695.4964,1748.1096000000002,751.005,2999.7454000000002,1102.3383
b2325,639.6106,1917.4345,1061.2992,239.13099999999997,289.3441,301.6406,257.6376,221.6,336.29850000000005,232.332,158.19440000000003,123.57600000000001,176.1588,147.501,398.608,389.337,404.38229999999993,377.22999999999996,185.7768,157.67550000000003,248.71200000000002,333.1776,3066.7496,1909.83,4165.805600000001,4981.4172
b2777,273.1796,1332.3765,518.6304,108.89349999999999,146.7104,140.3665,198.4224,148.2,159.705,105.288,75.2544,57.988,57.83400000000001,70.7616,262.76599999999996,238.01260000000002,289.56059999999997,220.77999999999997,170.3328,99.5781,153.5358,297.2432,721.0332000000001,223.035,1089.564,397.87829999999997
b2897,269.85679999999996,290.0995,,211.68049999999997,38.6334,725.6614000000001,305.03880000000004,411.36249999999995,991.3590000000002,264.516,417.35200000000003,352.507,76.86900000000001,72.4464,225.428,110.2898,183.1326,,,162.4929,831.405,,,,,
b2915,,,,,,,,,,,,,,,,,,,,,,,7.2504,12.825000000000001,9.5266,9.3279
b2952,301.4518,601.226,388.70399999999995,154.93949999999998,224.19310000000002,266.8732,315.18960000000004,339.51250000000005,428.12550000000005,292.02,244.78480000000002,180.975,178.4754,186.65640000000002,197.23199999999997,466.8468,231.7014,372.162,331.05600000000004,151.17090000000002,229.4265,526.0808,55.967999999999996,50.324999999999996,131.80280000000002,232.94970000000004
b2998,1.0366,2.021,,0.023,0.4699,0.2751,2.4948,0.15,22.0455,23.555999999999997,14.196000000000002,1.501,7.484400000000001,3.9690000000000007,6.272,3.3226999999999998,1.764,,,0.3108000000000001,0.2451,,,,,
b3098,13395.811399999999,16672.5405,19284.9984,11866.228999999998,17975.6181,15399.508500000002,20527.5048,11351.2875,15250.828500000001,14249.34,14096.7736,15176.164499999999,29985.2442,31776.1866,27596.282,16983.765,22838.3904,16736.538,18881.7816,23709.9552,15382.850100000001,15845.101999999999,7406.644,5511.525,5996.8748000000005,4783.0887
b3099,17.210399999999996,54.008,26.956799999999998,17.066,25.907999999999998,21.8246,26.268,13.0875,20.3715,18.3,27.674400000000002,15.7225,3.888,0.25920000000000004,17.177999999999997,30.4556,11.8482,5.263999999999999,25.608,9.146400000000002,5.405100000000001,15.6584,2.12,0.645,1.6786,0.9381
b3071,120.0326,301.7095,186.0288,59.132999999999996,69.7357,88.14990000000002,84.2424,65.82499999999999,92.48850000000002,58.416,40.4248,30.988999999999997,44.744400000000006,49.0698,161.29399999999998,180.60289999999998,87.4944,141.624,84.81,43.867200000000004,70.7565,110.3784,307.5272,184.59,392.46540000000005,258.7209
b3130,10.7068,21.242,,3.0475,17.6149,6.759600000000001,6.8508000000000004,2.4375,0.675,5.1,0.4576,9.329,0.016200000000000003,2.5434,0.48999999999999994,4.3657,1.3083,,,1.7760000000000002,2.3736,,,,,
b3150,1070.6374,2820.0475,1710.2975999999999,560.4179999999999,900.3919000000001,1070.8464000000001,1046.2716,1023.875,928.4220000000001,690.3960000000001,519.22,430.578,1595.376,1201.1166,1722.8399999999997,1529.0827,1637.9034,1035.286,835.032,706.7814000000001,713.0346000000001,933.1252,1964.5828000000001,1135.65,1403.0044000000003,1142.9421
b3157,8.235999999999999,160.4115,,3.1395,7.0104,21.6412,43.45440000000001,0.65,4.5360000000000005,0.42,7.7896,2.0614999999999997,1.1016000000000001,3.0456,2.884,14.0209,3.7338,,,12.909300000000002,6.488700000000001,,0.0424,0.015,1.7658000000000003,0.3717
b3191,882.2033999999999,2420.7065000000002,2070.816,391.10349999999994,535.7368,616.5777,792.4488000000001,648.175,948.0645000000001,545.7239999999999,447.10640000000006,301.9955,379.809,380.24640000000005,692.6779999999999,831.3156999999999,712.8765,799.8199999999999,691.9968,441.70230000000004,640.0206,1221.8288,917.0060000000001,237.04500000000002,536.3454,425.7735
b3193,1558.7198,4111.6815,2913.8111999999996,604.7389999999999,920.4833,1322.6546,1281.4824,1252.8874999999998,932.2830000000001,647.568,489.2056,495.045,2186.1414,1705.941,1826.7619999999997,2910.0892,1641.8283000000001,1732.444,1660.3224,714.5514000000001,1447.2768,1545.7712000000001,3098.9948,1280.955,2974.0868,1651.1091000000001
b3194,,,,,,,,,,,,,,,,,,,,,,,68.64560000000002,21.825000000000003,92.03960000000001,55.294799999999995
b3207,16.486199999999997,99.201,68.9088,9.315,11.1887,17.5409,10.2828,24.925,21.6945,22.404,18.522399999999998,11.171999999999999,4.050000000000001,10.724400000000001,13.649999999999999,84.4085,9.849,53.41,10.5864,8.9133,27.335100000000004,37.1776,125.0164,18.12,415.42080000000004,68.8707
b3232,45.61039999999999,67.0155,66.6432,19.9985,28.4734,43.8981,37.158,34.787499999999994,59.373,37.692,30.492800000000003,18.6295,16.718400000000003,13.057200000000002,23.855999999999998,46.0559,29.1207,23.057999999999996,37.303200000000004,17.671200000000002,39.680400000000006,64.5724,55.226000000000006,47.115,123.91120000000002,101.68650000000001
b3238,49.742599999999996,179.78300000000002,,20.941499999999998,26.9875,10.1394,84.37440000000001,19.075,58.7925,33.228,28.3712,21.4605,1317.2220000000002,198.8874,55.552,88.4613,96.1968,,,15.506700000000002,26.135400000000004,,,,,
b3239,49.7568,69.746,59.9616,48.6335,56.7817,88.25470000000001,67.0296,38.325,48.411,41.448,47.819199999999995,63.839999999999996,417.3444,189.83160000000004,53.284,105.4175,328.104,74.214,73.524,100.5771,72.3045,49.28399999999999,,,,
b3346,741.9642,1492.4869999999999,1069.9392,593.8944999999999,498.67820000000006,566.6143,610.7508,520.075,654.21,563.892,424.84000000000003,333.8585,178.8642,291.8268,387.422,928.5233,829.2710999999999,643.5939999999999,591.3336,337.42890000000006,339.0249,476.412,596.4620000000001,313.38,510.6214,491.2989
b3399,87.4578,317.383,,17.1695,92.2782,87.246,57.037200000000006,35.5875,33.4665,136.14,11.3152,15.2095,19.9098,30.5208,25.507999999999996,50.064,25.2252,,,22.322100000000002,45.2145,,197.3932,66.33,223.68980000000002,148.5915
b3410,6.006600000000001,47.7515,,3.4959999999999996,0.0,23.2525,13.728000000000002,12.225,29.8485,1.416,0.2912,3.002,33.0966,0.4698,13.117999999999999,1.0877,1.7346,,,0.7992,12.5517,,,,,
b2809,2053.6749999999997,1259.814,1940.2368,1429.5879999999997,2800.9723,2732.8433999999997,2313.96,2260.8375,1529.3745,2124.3959999999997,2689.4608000000003,3764.964,5803.7796,3859.6338,3643.332,1298.5797,2733.4503,907.4099999999999,2127.378,2195.3025000000002,1670.9112,1402.5367999999999,212.318,497.61,168.0126,174.0795
b2833,6.3048,0.1505,11.8848,58.7305,154.2288,184.27769999999998,115.4472,129.3375,87.41250000000001,54.0,140.8576,46.3315,3.2724,9.882,14.027999999999999,5.5875,9.025799999999998,4.592,10.1376,4.2513000000000005,0.2709,15.1404,,,,
b2790,222.3294,596.496,417.86879999999996,205.0105,133.1976,159.46630000000002,177.5136,146.57500000000002,189.99900000000002,259.032,201.8536,145.0555,57.8016,0.9558,125.51,143.8297,118.55550000000001,105.57399999999998,93.79920000000001,93.30660000000002,42.2475,52.939600000000006,330.69880000000006,248.91,286.6264,200.8773
