,GLC_STATIONARY1d_mu=-0.01_S,GLC_STATIONARY3d_mu=-0.01_S,STARVED@8H_mu=-0.005_H,PERSIST@8H_mu=0.02_H,GLC_CHEM_mu=0.11_V,GLC_CHEM_mu=0.12_S,GLC_CHEM_mu=0.20_S,GLC_CHEM_mu=0.21_P,GLC_CHEM_mu=0.21_V,GLC_CHEM_mu=0.22_P,GLC+AA_CHEM_mu=0.22_replicate1_P,GLC+AA_CHEM_mu=0.22_replicate2_P,GLC+AA_CHEM_mu=0.25_P,GLC_CHEM_mu=0.26_P,GAL_BATCH_mu=0.26_S,ACE_BATCH_mu=0.3_S,GLC_CHEM_mu=0.31_P,GLC_CHEM_mu=0.31_V,GLC+AA_CHEM_mu=0.35_P,GLC_CHEM_mu=0.35_S,GLC_CHEM_mu=0.36_P,PYR_BATCH_mu=0.40_S,GLC_CHEM_mu=0.40_V,GLC_CHEM_mu=0.41_P,GLC+AA_CHEM_mu=0.42_P,FUM_BATCH_mu=0.42_S,SUCC_BATCH_mu=0.44_S,GLC+AA_CHEM_mu=0.45_P,GLC_CHEM_mu=0.46_P,GAM_BATCH_mu=0.46_S,GLYC_BATCH_mu=0.47_S,MAN_BATCH_mu=0.47_S,GLC_CHEM_mu=0.49_V,GLC_CHEM_mu=0.50_S,GLC_CHEM_mu=0.51_replicate1_P,GLC_CHEM_mu=0.51_replicate2_P,GLC+AA_CHEM_mu=0.53_P,GLC+AA_CHEM_mu=0.55_P,GLC+SALTS_BATCH_mu=0.55_S,XYL_BATCH_mu=0.55_S,FUM_BATCH_mu=0.55_H,GLC_BATCH_mu=0.58_S,GLC_BATCH_mu=0.6_H,GLC+AA_CHEM_mu=0.63_P,GLC@pH6_BATCH_mu=0.63_S,GLC+AA_CHEM_mu=0.65_P,FRU_BATCH_mu=0.65_S,GLC@42deg_BATCH_mu=0.66_S,GLC_BATCH_mu=0.67_S,GLC+AA_CHEM_mu=0.73_P,GLC+AA_CHEM_mu=0.74_P,GLC+AA_CHEM_mu=0.78_P,GLC+AA_CHEM_mu=0.82_P,GLC_BATCH_mu=1.03_S,GLYC+AA_BATCH_mu=1.27_S,LB_BATCH_mu=1.78_S,LB_BATCH_mu=1.9_S,LB_BATCH_mu=2.3_S
b2685,37.8756,24.1704,79.360486232956,95.30606938872299,,15.4185,18.3872,92.6706686623,,51.66248963859999,33.0322421226,,,,9.6015,9.7405,61.3545866463,,,47.07599999999999,70.2008241315,24.825,,72.9638290358,40.6743500344,16.9545,20.3046,,104.5332101087,74.277,14.982,13.332,,85.48200000000001,91.1925194433,107.44744728549999,51.1904677046,,50.274,47.208,75.569430153549,62.90599999999999,329.24942381178,69.9928115205,63.5775,,39.9304,44.5957,110.805,89.7738193027,,88.0868813739,,184.7526,127.96799999999999,231.1436,299.366,406.5918
b2687,12916.7784,12179.889,1864.431027283328,1747.7402137207548,4200.99,2926.0665,4050.9456,4234.0692101774,3603.59,4112.524626774501,3459.7157838976,3785.3502673628996,3384.4314029431,3780.0359377275,6881.4339,6101.1754999999985,4073.9232360084,3903.42,3189.4597589986997,4910.412,4051.3622466041998,7037.325,4099.06,4145.0716701283,3211.8481779353,6819.3666,6981.6735,3032.9568117740996,4157.6685109116,8363.3413,9137.3436,8756.510400000001,4595.78,6839.289000000002,4402.8664332041,4379.061363257801,3045.5607617368,2786.0437488274,20240.598,11080.818000000001,2209.0152913069533,9783.1468,6347.86999539598,2759.4608226399,25669.8603,2617.3277819846,11349.8388,20879.1614,6561.5250000000015,2657.9656798375,2557.3847598047,2684.2856203897,2662.8529493165,8955.208799999999,11701.2288,7076.666000000001,11405.4705,9436.696800000003
b2688,310.5378,296.15220000000005,282.751645362004,220.929883004408,141.2,240.9675,314.548,113.93423547219999,121.02,104.3583202561,113.9167069091,200.7267822657,125.8051520657,114.7860711517,375.22440000000006,384.85900000000004,111.8786895056,112.74,,398.136,109.1000386624,462.4375,102.3,106.1386019385,96.0091466235,483.9716,419.8176,124.22529194479999,101.7707096164,511.9218,559.3104000000002,464.8908,112.64,437.994,114.4162425718,107.9110137494,110.2323097592,,720.1039999999998,560.0139999999999,353.18378982507005,780.7301999999999,839.5923204610599,89.3117780023,857.3922,123.230533175,583.5344,727.8501,483.18,80.249930533,,89.4741817517,74.2571060914,731.187,1013.9136,874.3092000000001,1313.3705,997.1538000000003
b2690,51.71040000000001,6.885000000000002,11.586490313660002,11.787647269614,,9.614,8.5904,,,,,,,,15.5733,60.4785,,,,24.396,,139.875,,,,149.8473,21.504300000000004,,,96.7173,90.7104,34.5048,,43.80750000000001,,,,,27.062,32.983999999999995,52.490712767531996,226.4332,82.522946699405,,46.1286,,27.4096,106.4456,249.93,,,,,525.4245000000002,510.048,919.4652,740.7825,801.8694
b2696,2015.5716,1708.7274,1053.1012737382719,696.4132126599051,4457.22,656.4879999999998,757.9104,3391.9245924405,5168.57,3534.2249164417,3746.9735060245002,5363.9864056676,3792.5335208956,3177.2803251553005,721.4445000000002,1496.0810000000001,3168.9151627253996,4504.29,3937.0652384398,942.0360000000001,3388.5261924013002,1613.4,4618.78,3417.1265811690996,3395.8936351571997,1306.7411000000004,1107.6843,3684.8034341876,2908.0041866001,1522.1545,1500.246,1325.9664,4168.28,1366.875,3130.6700653038,2958.1083002153005,3578.6979737087,3236.2264152371995,2173.486,1375.9620000000002,1516.9744600051529,2707.8264,2718.9955743505648,2802.9628068872,1698.2615999999996,2857.7726951174,1532.3624000000002,1656.5075,2684.325,2657.3045383893,,3221.6849110224,1831.9538432774,4725.8115,4345.92,6180.3088,5616.703,6301.856800000001
b2697,1758.2022,1854.0738,1344.2546063927803,1095.39178025791,1394.13,985.948,1240.9488,1206.0976493781,1424.16,1190.4377270478,1276.6143714092,1398.9432000039,1298.7787835979,1227.2866131742999,1404.4608,1303.18,1269.1311106781,1398.22,1350.1639859033999,1727.8079999999998,1233.9997310228998,2307.75,1373.11,1232.1025246883,1363.0699883758,1918.3223,2349.2577,1399.459440355,1307.5717497333999,2182.9971,2257.0812,2347.422,1588.79,2329.7355,1367.8474618879,1443.5458152751,1445.8830529354,1432.8545284994,2400.132,3344.768,1561.6336229282522,2766.5718,4016.7040122581134,1390.6806701441,3308.235,1387.7983480728,3867.092,4430.9322,3251.025,1399.7721160684,1466.6591475356,1482.2957816925,1679.5003868441001,6756.6387,4752.902399999999,6901.448,6999.712,9635.3384
b2699,943.6986,1014.7194,1484.51342302886,682.655627724069,1246.73,1439.763,1850.5552,2187.0251954095,1579.29,2243.3772407924,2339.3008222993,2561.5865760176002,2407.3076915584,2231.0581079641,1623.7413,1308.9875,2158.3685486358,1386.38,2309.2936105067997,2588.652,2161.39092885,2179.3125,1177.44,1973.8789591460998,2269.9853562589,2211.3494,2263.0341,2354.4644668501,1877.682160333,2530.4877,2533.3704,2294.9388,1072.89,3143.8395,1775.7157605037,1811.4063848963,2206.9983658209,2280.3067482888,1876.1960000000001,2449.538,1780.9039522339046,2150.5616,3282.457240228074,1959.1455257879002,1842.7185,1988.8498776413,2590.0592,3252.1336,2173.005,1765.61937883,1856.3499435397,1692.6089804435,1584.8641115269,3149.6265000000008,6656.8319999999985,5720.0356,6749.28,5377.3188
b2700,129.357,106.515,,,213.53,87.0865,120.4424,,175.48,,245.5780647493,,,,121.7448,102.6375,,158.49,,144.19199999999995,,127.7625,130.79,,,156.0576,106.8636,,,125.7862,162.5712,116.8596,108.5,148.149,,,,,170.56199999999995,146.06199999999995,,123.2134,,,166.09529999999995,,149.2432,165.0026,123.51,127.21279099690001,,,,191.5317,312.768,242.6552,326.499,167.27140000000003
b2701,57.9798,48.4866,115.966212456428,116.791022006784,,8.322000000000001,7.7376,,,,,,,,24.597600000000003,16.617499999999996,,,,16.235999999999994,,33.6,,,,18.262600000000006,33.4884,,,40.8851,30.6504,17.608800000000006,,19.5075,,,,,6.145999999999999,31.29,133.920234593562,46.5902,335.927360713735,,65.07690000000001,,18.9144,43.4931,43.065,,,,,14.5848,51.7824,65.5292,46.8485,22.0398
b2703,0.6966,1.9602,,,,0.0095,0.2496,,,,,,,,0.0111,1.2995,,,,0.012,,0.725,,,,0.5334,0.0129,,,2.3711,0.013200000000000002,0.396,,0.013500000000000002,,,,,0.014,0.014,,0.3408,,,0.0147,,0.0148,0.0894,0.54,,,,,2.0001,6.854399999999999,144.372,397.2555,42.7934
b2704,10.2708,18.6786,,,,1.9,3.3176,,,,,,,,3.2745000000000006,3.6455,,,,8.472000000000001,,9.3375,,,,10.2108,11.2101,,,51.3389,5.3856,12.0252,,10.975500000000002,,,,,23.506,5.642,,13.489999999999998,,,4.6893,,13.838,20.2491,93.93,,,,,60.1977,81.9264,4519.3524,1122.9235,1486.2586
b2705,58.07700000000001,36.012600000000006,,,,0.8454999999999999,0.3432,,,,,,,,0.5883,0.8164999999999999,,,,3.012,,0.8500000000000001,,,,1.6764,2.3994,,,8.4626,3.1284,,,2.4975000000000005,,,,,4.55,,,6.2764,,,8.7318,,,5.2448,13.59,,,,,3.858600000000001,,121.0308,770.732,33.0706
b2707,8.9586,7.9866,75.663354828224,54.415567038135,,5.89,20.488000000000003,,,,,,,,4.3290000000000015,9.384,,,,24.396,,25.7375,,,,28.3464,4.6182,,,4.5719,28.8024,6.732,,28.0935,,,,,6.944,10.374,78.45302024553601,17.3098,96.61752825998,,12.6126,,6.5268,16.2559,23.58,,,,,37.66560000000001,16.5696,80.7932,22.6825,88.74780000000001
b2708,42.606,52.45560000000001,111.90826006405199,58.098752447249005,41.33,40.1185,48.1,,,184.49699126080003,,,,,39.3939,65.458,179.004491717,,,69.852,110.0749728343,75.925,30.89,,142.2143690257,87.9094,62.1135,,,58.93690000000001,83.72760000000002,62.2776,27.79,94.02750000000002,,,,,63.882,87.05199999999998,187.231731015945,77.8586,232.15162495098,,69.7662,,69.9152,136.7224,40.92,,,,,62.3925,179.1168,181.6628,232.93099999999998,106.6238
b2714,5.67,6.2532000000000005,,,,5.814,8.7672,,,,,,,,15.4845,15.087999999999996,,,,7.032,,29.4625,,,,56.27370000000001,26.1741,,,43.2824,39.5868,,,18.9945,,,,,38.864000000000004,,,23.6004,,,33.2808,,,40.5727,,,,,,,,,95.3095,
b2717,62.8398,27.4266,,,,10.811,11.3048,,,,,,,,22.666200000000003,14.420999999999998,,,,13.38,,20.950000000000006,,,,12.8524,18.7308,,,18.5365,22.8756,16.9752,,16.200000000000006,,,,,18.48,28.868000000000002,,15.3928,,,44.0853,,22.9252,25.2257,,,,,,,29.1648,,21.543000000000003,
b2721,1.2312,2.835,,,,0.8835,1.9968,,,,,,,,1.0989,0.4025,,,,1.5119999999999998,,1.0625,,,,0.8763,3.3024,,,1.5851,2.3364000000000003,2.2044,,0.8910000000000001,,,,,1.3019999999999998,1.344,,1.5478,,,7.379399999999999,,5.2392,2.1009,,,,,,,6.7584,,0.6449999999999999,
b2725,1.5228,1.1178,,,,4.294,6.7288,,,,,,,,2.0313000000000003,19.987000000000002,,,,13.416,,9.2,,,,22.3774,2.7348000000000003,,,13.624,17.886000000000006,5.3592,,14.202,,,,,0.47600000000000003,0.08399999999999999,,92.9816,,,4.3806,,6.304799999999998,0.6406999999999999,80.37,,,,,170.6988,211.392,174.2852,345.97799999999995,322.0732000000001
b2727,6.0264000000000015,25.061400000000006,,,,23.009,19.2816,,,,,,,,23.543100000000006,26.841,,,,19.944000000000003,,21.75,,,,32.9438,32.2113,,,23.6586,20.4468,51.3744,,28.215,,,,,31.822,35.79799999999999,,33.55459999999999,,,51.5529,,38.628,30.3066,,,,,,,48.4992,,138.4385,
b2730,17.5932,13.6728,,,,15.0575,11.2528,,,,,,,,24.3867,8.6825,,,,8.88,,12.375,,,,29.108400000000003,20.5884,,,11.4363,15.444,27.258000000000003,,12.7845,,,,,27.006,30.59,,22.9472,,,35.2212,,20.5868,40.9601,4.41,,,,,5.3454,25.7472,16.387600000000006,38.2485,6.0386000000000015
b2733,12.4578,20.088,118.25781398904002,97.950079325252,,20.843000000000004,24.7728,,,,,,,,17.094,25.6105,,,,35.772,,58.6,,,,40.2717,20.8593,,,47.7364,38.2404,32.564400000000006,,56.7675,,,,,46.284,49.67199999999999,154.858049271888,55.2522,405.11569785786,,38.8815,,53.3096,59.57019999999999,61.95,,,,,217.179,94.9632,237.2068,250.7115,463.96940000000006
b2735,0.5832,12.2958,,,,0.076,0.416,,,,,,,,0.1665,0.023,,,,0.0,,0.725,,,,5.4483,2.451,,,2.8034000000000003,4.4616,,,0.54,,,,,1.232,,,2.201,,,2.5284,,,0.1341,,,,,,,,,12.8785,
b2739,8.7318,4.3902,,,,4.7879999999999985,1.2168,,,,,,,,6.593400000000001,1.035,,,,19.055999999999997,,1.05,,,,29.7688,0.5805,,,2.6593,2.3628,,,5.886000000000001,,,,,0.7979999999999999,,,10.366,,,6.2916,,,9.5807,,,,,,,,,10.964999999999998,
b2741,125.955,131.382,695.5659791971442,636.3027053572829,416.04,172.6245,281.4552,142.4695477541,361.95,148.99238527120002,130.7444850127,144.5391935019,111.3010378901,124.1006618536,158.99640000000005,131.491,118.9568626271,446.06,109.79762655709999,365.58,106.7449753308,94.9,356.32,105.55991578780001,104.7746177253,140.9446,124.5495,85.7003545655,106.5333825715,198.0982,245.7048,160.97400000000005,367.78,426.62699999999995,103.91992802370001,99.8276388501,70.2898062588,81.72460914109999,279.678,147.168,269.558390475306,311.5622,736.4386368433701,68.3500550082,291.64799999999997,,217.042,118.2315,249.39,43.2773782672,46.7457067018,45.316345339899996,,81.1545,1258.5792,2109.5272,2895.3835,117.393
b2742,344.25,247.4712,496.643616844004,370.0883738133909,,167.1145,196.5704,66.2636351518,,70.4297606866,81.1096932782,,,,267.07710000000003,208.5985,61.092973497799996,,,294.384,64.2158580935,402.1,,67.218953757,75.6290969903,381.91440000000006,279.7365,,,331.9409,421.2252,334.3428,,306.612,70.5966661324,,71.4506943792,,601.6919999999999,488.124,503.60305076196914,488.977,1164.5114876958646,70.13151043239999,577.4307,,374.1588,899.3491,196.14,68.2029726839,69.1780056437,72.1636116043,,256.6854,698.9568,327.2644,916.201,431.0514
b2743,249.0912,210.6486,135.038947144132,90.09008367823601,,139.251,146.276,,,,,,,,257.40900000000005,171.3385,,,,168.49200000000002,,244.9875,,,,230.0097,318.2301,,,240.6863,242.6556,300.7488,,203.7825,,,,,348.7399999999999,291.34,193.942234023162,266.676,340.03748632646,,394.9302,,292.7884,799.2211,268.395,,,,,271.3764,439.6992,411.8948,547.433,500.31000000000006
b2744,85.6494,109.836,174.558536959896,58.06917615414501,,106.9225,131.04,,,,,,,,131.091,153.27200000000002,,,,151.95600000000002,,232.425,,,,228.6508,194.532,,,179.077,195.2148,203.016,,150.336,,,,,152.222,214.998,162.992412957918,228.1372,246.22450399187497,,112.1757,,165.5528,176.3415,149.82,,,,,317.9274000000001,356.0064,480.816,461.691,530.5902
b2745,130.5558,145.31400000000005,202.231500075728,171.376904144878,,105.488,121.7528,56.5579287374,,58.494619945699995,61.768931520100004,55.6021009712,,,83.02799999999999,165.47349999999997,53.9587029881,,58.3472187646,153.468,,201.3625,,,53.628070507,206.2226,189.2172,55.2984395775,,164.30020000000005,224.136,211.43760000000003,,192.6045,49.6399447724,,64.0311772525,,220.43,231.532,289.61241843524397,331.4848,688.63451318967,60.009535087799996,341.5104,,253.5092,476.2338,402.15,54.3166559153,61.1784945471,69.471772468,,686.5830000000001,421.9008,724.7008,631.9495,1112.7156000000002
b2746,1117.3139999999999,1331.8668,161.11167050436,12.336041194049,,941.697,1129.4712,1084.1031791874,,1145.1296654330001,,967.9819830191001,,789.6267686055,1256.5422,1344.5915,869.5285598943,,1035.6560409457002,1463.4360000000001,903.1057374738001,1533.1625,,766.7646926938,1033.8824271457001,1559.8648,2183.6604,986.3079985333001,734.8446293272999,1566.5897,2045.1288,2181.7224,,1968.8265000000006,,801.8189948828,1021.6471219273,854.154880675,2446.8920000000003,2298.254,136.600618386591,2110.1342,117.47559066064,,2348.2515,,2368.518,2142.2922,1374.09,901.5418066552,,837.8618589847999,,2048.2617,9112.992,3349.282,10518.9395,3862.415
b2747,42.8652,73.8234,134.649730377556,93.40904768838399,,37.6105,50.8872,,,,,,,,33.144600000000004,53.61299999999999,,,,69.384,,66.8625,,,,75.2602,37.0101,,,64.2948,66.4752,36.8412,,96.3225,,,,,111.356,76.27199999999998,184.292643436221,95.5234,338.638820616025,,115.4391,,60.7836,52.9695,49.005,,,,,106.377,214.4256,100.7,300.29049999999995,169.6476
b2748,0.016200000000000003,14.0616,43.84579807750399,38.134519729418,,2.812,6.1880000000000015,,,,,,,,15.7398,13.627499999999998,,,,10.248,,32.112500000000004,,,,16.5227,15.0027,,,20.1478,23.9052,19.404,,15.363,,,,,50.91799999999999,44.562,119.01975915783302,39.1068,361.73644068898005,,51.6117,,40.626,62.3267,16.725,,,,,34.515,57.6384,33.305200000000006,51.57849999999999,64.13560000000001
b2750,244.4418,205.821,377.26833063274813,313.06588148086,,119.8045,166.0152,157.2918093365,,156.0364402521,74.6860004981,,85.8938481858,199.19103527189998,303.41850000000005,542.639,250.09629963970002,,124.6899981057,345.852,257.5274706386,593.8375,,303.8604324293,156.6786824827,628.1293,580.7451,161.620017279,292.0211478443,635.0225,717.3936000000001,520.1724,,603.3015,370.1327856438,294.8450839594,182.01003238310003,168.5736311269,657.9159999999998,741.2439999999999,587.4068339027131,1184.6776,1589.1318954584049,154.8181634353,1212.2208,,889.2728,1073.4258,985.275,164.6289294198,,187.0939291993,,1689.3234,964.5312,174.75160000000002,442.19049999999993,407.6164
b2751,242.2224,286.2216,537.512041751032,270.772493496427,730.13,359.024,598.7904,841.7860311285001,1166.72,842.7944399444,356.96625225599996,444.76225131269996,427.20018560980003,1000.7143523469999,647.5629,791.9129999999999,1108.8090161942998,1442.34,550.9432453831,1122.12,1257.7914331227,1251.3375,1675.19,1394.7139385553,652.8291316195,1171.8544,1095.3261,665.3703829317,1433.9479864026998,1357.3827,1530.9492,1083.7992,1848.07,2071.1025000000004,1617.8936823527,1524.8815919045,728.8242897229,655.5310872048001,900.3539999999998,1445.71,1375.075722466581,2158.187,3578.464224828475,740.3437750400999,1854.9489,704.6305604744,2392.42,1999.9078,1305.63,691.5269446635001,682.2242295168,758.9583302953,651.8488632943,3558.7266,1723.5264,220.86160000000004,804.745,126.5926
b2752,203.50440000000003,161.38440000000003,311.058765905308,256.849605788237,941.59,221.122,374.6392,819.2238982698,1357.6,810.5636626381,393.54176079309997,385.86540608269996,426.1969745854,965.8585047775,466.61070000000007,677.2349999999999,1105.3258979971001,1710.71,528.0475366339,570.828,1206.5719330477,920.375,2137.24,1376.8533975322,673.0061046259,1032.3195,809.7330000000002,650.8755975795,1553.5529510526,978.5045,1126.8444,825.7260000000001,2829.6,1175.256,1648.6886978131,1671.2191179723002,740.2841385288001,666.0301340135,752.2620000000002,1167.1660000000002,1193.9391018057358,1846.4686,3555.2760312798205,817.8214490842,1441.2026999999996,738.5417456358999,1647.7579999999996,2452.1526,1467.09,777.7690237743,736.700688003,874.6886597303,795.6232450992999,2497.5408,1530.6624,267.2684,778.9235,311.8926
b2753,6.2856000000000005,0.0,,,,0.2375,0.1248,,,,,,,,1.3764,1.495,,,,3.84,,0.8250000000000001,,,,0.1905,2.8380000000000005,,,3.0261,0.1848,,,4.644,,,,,0.6859999999999999,,,21.8396,,,7.3206000000000016,,,1.639,,,,,,,,,2.107,
b2755,6935.4468,6354.3690000000015,2905.700189334537,2214.2981411564547,,1694.7714999999996,2142.1712,,,,,,,,1488.1880999999994,1860.1365,,,,2601.6,,2650.275,,,,2493.1116,2117.8575000000005,,,3293.3530999999994,2768.053200000001,2585.0352000000007,,3184.650000000001,,,,,2810.402,2690.4780000000005,3230.8830746004305,2832.7012000000013,5945.102238429555,,4779.469799999999,,3105.6468000000004,6860.973199999998,33972.345,,,,,42188.250900000014,6337.996799999999,100704.07039999998,11258.625500000002,78423.38539999997
b2762,298.0800000000001,238.8204,406.39824395157996,153.065435429592,476.65,328.45300000000003,453.6168,493.59201366480005,556.68,525.4583746446,273.3499109081,328.30337384669997,313.5310168667,597.1911482962,912.4866,812.9119999999998,581.8831327283999,681.75,349.8160497102,731.0160000000001,639.6434438707,1558.8375,635.75,673.4924355025,405.45904734870004,1505.8517000000004,1222.4427,431.844983525,693.2028265253999,1891.0767,2075.4756,1214.3736,826.32,1146.3525,775.2374194849001,742.2025078672,444.52076791660005,435.1444289014,959.77,1470.63,746.4313739574901,2642.3786,1783.0399420098602,446.8342123729,1313.445,483.31008533910006,2267.8632,2145.0785,2481.09,396.85107380889997,414.4621639472,407.95993660830004,354.8463519433,5165.7981,2566.8096,470.49160000000006,1023.8515,561.3936
b2763,377.4114,342.1602000000001,1248.3011872860761,656.6421108527579,1017.36,930.962,1097.408,1202.4832298529,1200.83,1178.3546663227,608.2723131619,759.7863334652001,648.9123455376999,1347.4666697748,1479.3969000000004,1810.8705,1466.4616287073002,1606.55,778.5160097963001,1689.9360000000001,1551.572711235,2413.4,1646.7,1591.7199925931,965.0621118493,2582.3037,2255.2296,946.7009113038,1743.6276989762,2849.0797,3369.5244,2440.5876000000007,1733.06,2661.336,1764.6306624279,1793.451224046,1124.6470183765,1070.5825419695,1245.314,2507.428,1651.4403677499,4276.1596,3940.9514352385204,1120.9475949592,2266.005,1048.7662120552,3995.1564,2908.9866,4150.275,1014.8670687222,988.8946369227,1084.3260773384,922.628408855,7553.475,3150.2208,470.6612,1332.5269999999996,414.5052
b2764,584.9010000000002,611.5824,1589.1834266818719,891.4875608093829,880.97,717.592,943.6232,978.5814325037,1118.87,975.2791796141,477.87337635480003,456.0381066247,553.1439523292,1158.8967567096001,1569.4956000000002,1806.075,1307.9841764893,1495.85,713.1964684152,1577.04,1455.3589584181,2341.8,2266.31,1632.6050629923002,903.8447208032001,2514.473,2663.0502,894.630828402,1851.9191537504,2734.2975,3413.8632,2676.894,2488.14,2707.1415,2022.2878420669,2077.0371514905,1045.359171865,1038.6004299442,1982.2320000000002,3474.436,1854.5675035298761,4710.3956,5478.497681292464,1275.9822732871,3877.2573,1263.2220691259,5490.1044,4767.255,4046.43,1243.6006432116,1269.3634933177,1313.3614429824001,1165.6929531857002,7071.8049,3972.8448,313.1664,1576.4875,352.87660000000005
b2765,244.1178,191.3868,,,,52.3165,84.0216,,,,,,,,174.12570000000005,87.71049999999998,,,,108.828,,220.85,,,,227.2792,258.9288,,,268.2356,278.586,194.898,,172.1655,69.1379756726,,56.8658662636,,278.698,229.11,,401.4908,,,305.0691,,390.8384,415.94840000000005,508.425,,,62.1736622504,,541.6554,442.176,1463.0120000000004,1274.5414999999996,2041.0032
b2777,57.83400000000001,70.7616,78.50289557946,93.671778156112,,57.988,75.2544,,,17.9419483395,,,,,99.5781,108.8935,,,,105.288,,148.2,,,,146.7104,153.5358,,,140.3665,198.4224,170.3328,,159.705,,,,,262.766,220.78,138.83067575548802,273.1796,267.166925153915,28.8603073581,289.5606,,297.2432,238.0126,223.035,,,,,397.8783,518.6304,721.0332000000002,1332.3765,1089.5639999999999
b2779,49070.755800000006,49345.9128,7201.428711984245,9252.185730514755,18685.76,13861.2315,14674.3896,19486.2413313695,15696.59,19814.4937293163,24749.162611954198,27624.201305797997,23929.0364951583,18565.1541079784,28885.341300000004,22133.59,18792.8218439827,15406.59,21244.564825719,18884.952,20522.6264510916,24456.325,15667.48,21184.0633817607,19973.2309484776,27194.2306,30323.6559,20424.425168906,24105.956455684303,40452.19740000001,35011.0068,35250.9036,19143.22,32398.785,23045.4838840373,24452.166170326,19823.496321256298,20073.393057215,60343.262,66400.59999999999,7851.096505974231,51332.3752,19332.359346765483,19564.2065501796,70690.83,20126.5455254031,77831.3648,56823.7724,53484.33,20631.2152814652,21350.4542914653,21301.493823008703,21630.0779129398,80808.6597,78950.4,80483.38320000001,86080.06599999999,98312.7898
